Transaction_ID,Customer_ID,Card_Number,Customer_Age,Gender,Merchant_Category,Amount,Transaction_Date,Transaction_Time,City,State,Country,Device_Type,Card_Present,CVV_Matched,International_Transaction,Daily_Transaction_Count,Previous_Fraud_Count,Class
TXN100679,CUST1633,5350637311804674,24,Male,Grocery,72860.75,2026-06-11,07:54:35,Hyderabad,Telangana,India,Mobile,No,Yes,Yes,3,1,0
TXN100680,CUST1179,6084639756154705,38,Female,E-Commerce,10954.58,2026-03-31,20:42:04,Kochi,Kerala,India,Mobile,No,No,Yes,3,4,1
TXN100681,CUST1785,5564091969395787,40,Male,Grocery,71600.2,2026-01-01,04:01:16,Madurai,Tamil Nadu,India,Tablet,Yes,Yes,Yes,20,5,1
TXN100682,CUST1509,1212413936967897,43,Male,E-Commerce,143235.92,2026-08-31,06:04:10,Mumbai,Maharashtra,India,Tablet,No,Yes,Yes,20,1,1
TXN100683,CUST1136,7607598897865339,62,Female,Fashion,17337.46,2026-02-16,20:49:24,Kochi,Kerala,India,POS,Yes,Yes,No,6,1,0
TXN100684,CUST1047,2191505764497470,63,Male,Grocery,21085.05,2026-10-15,14:25:19,Hyderabad,Telangana,India,Tablet,No,No,No,19,3,1
TXN100685,CUST1608,7416365604500635,38,Male,Entertainment,29917.02,2026-10-29,23:24:17,Jaipur,Rajasthan,India,Tablet,Yes,No,No,3,0,0
TXN100686,CUST1580,5296353059702551,28,Male,Entertainment,62058.14,2026-04-16,13:19:15,Coimbatore,Tamil Nadu,India,POS,No,No,No,12,2,1
TXN100687,CUST1424,6345443441491699,55,Male,E-Commerce,36406.59,2026-12-28,08:17:37,Delhi,Delhi,India,POS,Yes,No,No,9,0,0
TXN100688,CUST1693,8223095862973988,55,Female,Fuel,37414.12,2026-02-23,00:57:48,Jaipur,Rajasthan,India,Tablet,Yes,Yes,Yes,4,3,0
TXN100689,CUST1491,5485346557922030,20,Female,Restaurant,85024.41,2026-06-05,12:59:04,Madurai,Tamil Nadu,India,Laptop,Yes,Yes,Yes,12,0,1
TXN100690,CUST1140,1375658963595708,45,Male,E-Commerce,91442.12,2026-02-05,08:45:23,Pune,Maharashtra,India,POS,Yes,No,No,13,3,1
TXN100691,CUST1227,1138850342362203,30,Female,Entertainment,43948.63,2026-05-16,13:13:41,Coimbatore,Tamil Nadu,India,Mobile,No,Yes,No,19,3,0
TXN100692,CUST1710,6800852946902177,36,Male,Entertainment,39561.22,2026-01-20,09:13:53,Kochi,Kerala,India,Mobile,Yes,Yes,No,2,1,0
TXN100693,CUST1573,9466527523328293,18,Male,Grocery,20209.59,2026-07-25,18:06:13,Bengaluru,Karnataka,India,Mobile,Yes,Yes,Yes,7,2,0
TXN100694,CUST1452,1167507627995530,29,Female,Travel,31630.88,2026-02-10,05:58:14,Jaipur,Rajasthan,India,POS,No,Yes,Yes,1,1,0
TXN100695,CUST1135,0284719017222405,21,Female,Healthcare,137447.96,2026-05-13,21:56:34,Delhi,Delhi,India,Mobile,No,No,No,9,3,1
TXN100696,CUST1109,9924065838727258,22,Male,Electronics,47532.85,2026-01-21,18:50:44,Kochi,Kerala,India,Tablet,No,No,No,17,5,1
TXN100697,CUST1758,2373379121211018,47,Male,Fashion,104548.52,2026-12-19,17:26:51,Jaipur,Rajasthan,India,Mobile,Yes,No,Yes,16,2,1
TXN100698,CUST1711,0392519994529517,24,Male,Electronics,21358.64,2026-09-10,12:47:16,Bengaluru,Karnataka,India,Laptop,No,Yes,Yes,1,2,1
TXN100699,CUST1297,2216265496330833,36,Female,Restaurant,66450.65,2026-01-10,09:32:53,Pune,Maharashtra,India,Tablet,No,Yes,No,15,0,0
TXN100700,CUST1011,5968519537749266,58,Male,Electronics,142146.92,2026-11-03,23:20:26,Bengaluru,Karnataka,India,POS,Yes,No,No,16,2,1
TXN100701,CUST1175,2592061658129205,54,Male,Electronics,88899.75,2026-03-01,02:20:59,Mumbai,Maharashtra,India,Laptop,Yes,Yes,No,11,5,1
TXN100702,CUST1718,9636372629420661,39,Female,E-Commerce,77180.09,2026-11-27,21:35:21,Coimbatore,Tamil Nadu,India,Laptop,Yes,Yes,Yes,18,0,0
TXN100703,CUST1588,8321122121548158,27,Female,ATM,62602.6,2026-09-13,12:19:57,Chennai,Tamil Nadu,India,Mobile,Yes,No,No,18,4,0
TXN100704,CUST1317,4200629877873585,67,Female,Healthcare,42301.26,2026-07-24,23:19:49,Coimbatore,Tamil Nadu,India,Tablet,Yes,Yes,No,6,0,0
TXN100705,CUST1733,6221320410429483,68,Male,Restaurant,109924.2,2026-09-19,18:49:55,Coimbatore,Tamil Nadu,India,Mobile,No,No,Yes,14,4,1
TXN100706,CUST1625,9949812831800366,44,Male,Electronics,105949.24,2026-02-01,00:22:59,Bengaluru,Karnataka,India,Laptop,No,Yes,No,7,0,1
TXN100707,CUST1004,5052438380582692,60,Male,Grocery,67692.72,2026-10-01,22:27:10,Delhi,Delhi,India,Tablet,Yes,Yes,Yes,18,1,0
TXN100708,CUST1514,9633761851862671,33,Female,ATM,45740.18,2026-02-25,00:04:12,Madurai,Tamil Nadu,India,Laptop,Yes,Yes,Yes,4,5,1
TXN100709,CUST1554,8352791875067761,59,Male,Healthcare,113339.87,2026-07-09,18:10:00,Pune,Maharashtra,India,Mobile,No,Yes,Yes,20,1,1
TXN100710,CUST1479,9761781596983845,60,Female,Electronics,110176.91,2026-01-09,22:52:46,Madurai,Tamil Nadu,India,Tablet,No,No,No,18,3,1
TXN100711,CUST1783,2959125734989925,38,Male,E-Commerce,40960.67,2026-08-11,20:40:00,Delhi,Delhi,India,POS,Yes,Yes,No,9,5,0
TXN100712,CUST1784,9669417996708089,47,Female,Entertainment,38273.77,2026-06-30,21:39:54,Jaipur,Rajasthan,India,POS,No,No,Yes,17,1,1
TXN100713,CUST1623,8416734785369881,42,Female,E-Commerce,80078.94,2026-05-16,09:20:00,Jaipur,Rajasthan,India,Laptop,No,Yes,No,6,0,0
TXN100714,CUST1033,2627066489008248,34,Female,ATM,15700.98,2026-04-24,00:35:56,Pune,Maharashtra,India,Laptop,Yes,No,No,10,5,1
TXN100715,CUST1554,8399741856302750,21,Male,Fashion,6936.34,2026-06-26,23:24:48,Mumbai,Maharashtra,India,Mobile,No,Yes,Yes,12,3,1
TXN100716,CUST1300,1849378467908701,51,Female,Electronics,62196.09,2026-11-26,01:01:07,Bengaluru,Karnataka,India,Tablet,No,Yes,Yes,8,2,1
TXN100717,CUST1303,4429906745686524,20,Female,Electronics,118120.25,2026-03-06,03:20:58,Kochi,Kerala,India,Tablet,No,Yes,No,14,1,1
TXN100718,CUST1189,2190533470474764,52,Female,Travel,55886.19,2026-04-25,19:27:20,Madurai,Tamil Nadu,India,Mobile,Yes,Yes,No,1,3,0
TXN100719,CUST1141,4553129003622117,33,Male,Entertainment,74223.29,2026-08-06,08:34:41,Pune,Maharashtra,India,Laptop,No,No,No,18,2,1
TXN100720,CUST1176,2942525161857591,46,Male,Grocery,50431.44,2026-01-27,16:54:40,Chennai,Tamil Nadu,India,POS,No,Yes,No,15,3,0
TXN100721,CUST1483,3535247841715949,47,Male,Restaurant,43443.27,2026-11-05,06:02:21,Bengaluru,Karnataka,India,Tablet,Yes,Yes,Yes,4,4,0
TXN100722,CUST1086,1338926087882815,68,Male,Entertainment,81518.59,2026-04-11,00:18:52,Pune,Maharashtra,India,Tablet,Yes,No,Yes,11,1,1
TXN100723,CUST1126,7465353780189156,61,Female,Fashion,43915.98,2026-07-15,15:05:47,Delhi,Delhi,India,Tablet,No,Yes,No,19,0,0
TXN100724,CUST1230,3629994664509999,68,Male,Grocery,16869.22,2026-09-30,19:35:21,Delhi,Delhi,India,Laptop,Yes,Yes,No,6,0,0
TXN100725,CUST1554,9684424648849979,41,Female,Electronics,84177.95,2026-07-09,15:21:40,Jaipur,Rajasthan,India,POS,Yes,Yes,Yes,6,1,0
TXN100726,CUST1764,9789124883971705,66,Female,Restaurant,138819.81,2026-02-20,08:50:59,Bengaluru,Karnataka,India,Tablet,No,Yes,No,17,0,0
TXN100727,CUST1744,3038856811939781,35,Female,E-Commerce,1752.91,2026-01-12,23:50:39,Jaipur,Rajasthan,India,Laptop,Yes,No,No,19,0,0
TXN100728,CUST1152,8669335158807053,26,Female,Grocery,111932.01,2026-03-04,03:36:15,Jaipur,Rajasthan,India,Mobile,Yes,Yes,Yes,19,3,1
TXN100729,CUST1315,2551360908581810,36,Female,Grocery,131903.98,2026-06-03,06:45:29,Bengaluru,Karnataka,India,Tablet,Yes,No,No,7,3,1
TXN100730,CUST1776,6271358969335390,63,Male,Travel,81705.67,2026-08-09,02:23:40,Hyderabad,Telangana,India,Tablet,Yes,Yes,No,13,3,1
TXN100731,CUST1246,9792551164369028,33,Female,Entertainment,27297.53,2026-01-15,05:34:38,Mumbai,Maharashtra,India,Tablet,No,Yes,No,8,2,0
TXN100732,CUST1085,6441610197535846,34,Male,Travel,144502.02,2026-01-20,06:42:35,Pune,Maharashtra,India,Mobile,Yes,No,Yes,1,2,1
TXN100733,CUST1147,7636281444718939,38,Male,Grocery,86322.9,2026-10-22,01:26:31,Mumbai,Maharashtra,India,POS,Yes,Yes,Yes,17,4,1
TXN100734,CUST1782,4987455135872717,35,Male,Grocery,96288.43,2026-08-06,17:35:07,Coimbatore,Tamil Nadu,India,Tablet,No,Yes,Yes,10,1,0
TXN100735,CUST1779,8187387758333647,46,Male,Restaurant,14189.25,2026-01-05,19:00:39,Coimbatore,Tamil Nadu,India,POS,Yes,No,Yes,6,4,1
TXN100736,CUST1131,6254204123190577,26,Male,Restaurant,113706.39,2026-02-03,00:03:45,Delhi,Delhi,India,POS,Yes,Yes,Yes,9,2,1
TXN100737,CUST1800,3810979412248709,64,Female,Electronics,111674.1,2026-05-11,18:26:13,Madurai,Tamil Nadu,India,Laptop,No,Yes,No,10,1,0
TXN100738,CUST1015,4326118900346861,62,Female,Fashion,7586.56,2026-01-07,04:34:25,Delhi,Delhi,India,Laptop,Yes,Yes,Yes,2,4,1
TXN100739,CUST1344,3662195368900577,56,Female,Grocery,9036.88,2026-09-11,07:08:21,Jaipur,Rajasthan,India,Mobile,Yes,No,Yes,20,3,1
TXN100740,CUST1092,3072211386908716,49,Male,Electronics,18036.55,2026-05-10,10:55:59,Hyderabad,Telangana,India,Tablet,Yes,No,Yes,19,1,1
TXN100741,CUST1561,1707443602344225,27,Male,Healthcare,2358.74,2026-06-25,05:13:58,Jaipur,Rajasthan,India,POS,Yes,Yes,Yes,19,2,0
TXN100742,CUST1457,7269032655132761,59,Female,E-Commerce,122760.26,2026-10-13,00:43:08,Hyderabad,Telangana,India,POS,No,No,Yes,13,0,1
TXN100743,CUST1135,1191589126864986,34,Female,ATM,64222.58,2026-09-21,21:26:08,Bengaluru,Karnataka,India,Tablet,No,Yes,Yes,17,4,1
TXN100744,CUST1276,4740837819190749,54,Male,Fuel,65605.62,2026-01-23,01:25:36,Pune,Maharashtra,India,Laptop,No,Yes,Yes,11,1,1
TXN100745,CUST1286,8486470821398654,45,Male,Electronics,107176.66,2026-01-05,05:04:10,Bengaluru,Karnataka,India,Tablet,Yes,Yes,No,11,0,0
TXN100746,CUST1780,3000088634673919,18,Male,ATM,78187.79,2026-10-18,02:07:16,Coimbatore,Tamil Nadu,India,Tablet,Yes,Yes,Yes,13,4,1
TXN100747,CUST1772,2327379897906085,37,Male,ATM,63817.35,2026-05-13,12:15:02,Chennai,Tamil Nadu,India,Mobile,No,Yes,Yes,14,0,0
TXN100748,CUST1741,3711815198545829,69,Female,Electronics,145918.12,2026-04-07,20:16:51,Chennai,Tamil Nadu,India,Mobile,No,Yes,No,8,2,1
TXN100749,CUST1423,6075699944946672,63,Male,Fuel,8831.1,2026-03-12,08:56:41,Chennai,Tamil Nadu,India,Laptop,Yes,Yes,Yes,8,4,0
TXN100750,CUST1786,4026208581745273,68,Female,Fashion,61767.3,2026-03-23,07:22:29,Chennai,Tamil Nadu,India,Mobile,No,Yes,Yes,20,0,0
TXN100751,CUST1574,2851816125590461,20,Male,Entertainment,90262.18,2026-04-23,01:16:27,Mumbai,Maharashtra,India,Mobile,Yes,Yes,Yes,18,1,1
TXN100752,CUST1535,2710123296151204,52,Female,Grocery,74688.89,2026-08-08,13:48:20,Bengaluru,Karnataka,India,POS,No,No,Yes,10,5,1
TXN100753,CUST1182,2763460191530573,64,Female,Entertainment,126809.38,2026-05-13,07:22:35,Mumbai,Maharashtra,India,Mobile,No,No,Yes,6,2,1
TXN100754,CUST1776,1272670866656224,22,Female,Healthcare,127852.57,2026-08-15,16:54:54,Hyderabad,Telangana,India,POS,No,No,Yes,6,4,1
TXN100755,CUST1062,3500618489742235,35,Male,Restaurant,8094.45,2026-08-03,23:48:24,Pune,Maharashtra,India,Laptop,Yes,Yes,Yes,11,5,1
TXN100756,CUST1444,4952549206441119,49,Male,ATM,82587.16,2026-09-29,04:29:15,Chennai,Tamil Nadu,India,Tablet,Yes,No,Yes,11,5,1
TXN100757,CUST1601,4882188496806640,40,Male,Fuel,148944.85,2026-04-04,02:10:52,Kochi,Kerala,India,POS,Yes,No,Yes,6,1,1
TXN100758,CUST1031,1604986037218600,30,Male,Grocery,149925.4,2026-04-14,03:38:28,Pune,Maharashtra,India,Mobile,Yes,Yes,No,2,0,0
TXN100759,CUST1487,1317197860162590,64,Female,Fuel,87296.07,2026-05-26,20:29:52,Pune,Maharashtra,India,POS,No,Yes,Yes,3,1,0
TXN100760,CUST1349,3582107288780727,56,Male,Fashion,70218.84,2026-08-01,03:27:01,Pune,Maharashtra,India,Mobile,No,Yes,Yes,7,5,1
TXN100761,CUST1611,9647718375307681,18,Male,Restaurant,82077.13,2026-12-11,23:45:35,Kochi,Kerala,India,POS,No,Yes,Yes,6,5,1
TXN100762,CUST1264,4323622169069685,47,Female,Healthcare,99973.95,2026-01-11,12:51:28,Kochi,Kerala,India,Mobile,No,Yes,Yes,19,2,1
TXN100763,CUST1714,2150164261070335,20,Female,Electronics,42346.29,2026-04-19,22:47:44,Coimbatore,Tamil Nadu,India,Laptop,Yes,No,No,17,0,0
TXN100764,CUST1011,4169105302151675,66,Female,Restaurant,60671.77,2026-05-06,07:42:55,Jaipur,Rajasthan,India,POS,Yes,No,Yes,3,0,0
TXN100765,CUST1122,4764278961573855,65,Male,Electronics,81924.0,2026-02-09,14:58:31,Kochi,Kerala,India,Mobile,Yes,Yes,No,19,3,1
TXN100766,CUST1519,1554260972360244,45,Female,Restaurant,63456.58,2026-08-25,14:09:02,Kochi,Kerala,India,Mobile,No,Yes,Yes,15,1,0
TXN100767,CUST1513,7156478370317543,51,Male,Electronics,133305.66,2026-06-01,02:53:19,Pune,Maharashtra,India,POS,No,Yes,No,2,1,0
TXN100768,CUST1341,4686272884076642,18,Female,Healthcare,102494.74,2026-03-15,15:04:55,Bengaluru,Karnataka,India,POS,Yes,No,No,14,5,1
TXN100769,CUST1142,5923868790604886,55,Male,Electronics,8677.28,2026-06-21,11:49:15,Hyderabad,Telangana,India,Mobile,No,Yes,Yes,16,1,0
TXN100770,CUST1761,1597640535670789,47,Female,Travel,51672.07,2026-03-23,13:54:04,Jaipur,Rajasthan,India,Mobile,Yes,No,Yes,6,3,1
TXN100771,CUST1216,6273202227111757,45,Male,Entertainment,16035.86,2026-03-26,01:49:18,Madurai,Tamil Nadu,India,POS,Yes,No,No,18,3,1
TXN100772,CUST1591,8305216903922026,54,Male,Fuel,149532.75,2026-05-17,05:43:25,Hyderabad,Telangana,India,Tablet,Yes,Yes,No,18,0,0
TXN100773,CUST1462,7031637050049332,44,Female,Electronics,38108.09,2026-05-24,12:36:14,Coimbatore,Tamil Nadu,India,Tablet,Yes,No,No,14,1,0
TXN100774,CUST1006,8390654025998519,32,Male,Electronics,69329.5,2026-03-22,15:11:34,Coimbatore,Tamil Nadu,India,Laptop,Yes,No,Yes,12,5,1
TXN100775,CUST1049,4960266765272845,31,Female,Restaurant,93533.13,2026-11-17,18:23:01,Delhi,Delhi,India,Mobile,No,No,Yes,14,5,1
TXN100776,CUST1508,5602080192902215,67,Female,Fashion,92973.49,2026-05-24,08:34:36,Chennai,Tamil Nadu,India,Laptop,Yes,Yes,No,7,1,0
TXN100777,CUST1007,2351025550193545,68,Male,Fashion,128304.66,2026-10-25,16:52:35,Pune,Maharashtra,India,POS,Yes,Yes,Yes,7,1,0
TXN100778,CUST1253,6296208059831244,23,Male,E-Commerce,8676.95,2026-06-20,19:25:20,Jaipur,Rajasthan,India,Laptop,Yes,Yes,Yes,8,3,1
TXN100779,CUST1412,3177495421062941,54,Male,Entertainment,51317.58,2026-02-20,18:08:11,Mumbai,Maharashtra,India,Tablet,Yes,Yes,Yes,16,2,0
TXN100780,CUST1411,2647528646120961,46,Male,Grocery,726.19,2026-10-31,05:42:47,Pune,Maharashtra,India,POS,No,Yes,No,2,1,0
TXN100781,CUST1109,1535505143219143,60,Male,ATM,127710.29,2026-09-06,18:29:40,Madurai,Tamil Nadu,India,POS,No,Yes,No,9,1,0
TXN100782,CUST1096,8834581920487706,49,Female,E-Commerce,29781.23,2026-04-17,07:48:10,Jaipur,Rajasthan,India,Tablet,No,Yes,No,20,0,0
TXN100783,CUST1479,8464085858838256,63,Female,Electronics,60709.39,2026-03-30,00:47:32,Hyderabad,Telangana,India,Tablet,No,Yes,Yes,12,2,1
TXN100784,CUST1222,5519628222501825,64,Female,Electronics,113552.1,2026-06-03,14:11:35,Mumbai,Maharashtra,India,Laptop,No,Yes,Yes,3,1,1
TXN100785,CUST1167,3414992900966270,26,Female,Healthcare,87.0,2026-06-25,01:37:23,Mumbai,Maharashtra,India,Laptop,Yes,Yes,No,10,5,0
TXN100786,CUST1735,3910193353892224,47,Male,Fuel,142448.17,2026-04-24,12:54:00,Chennai,Tamil Nadu,India,Tablet,Yes,Yes,No,16,5,0
TXN100787,CUST1410,4616076264385009,38,Male,Entertainment,26060.95,2026-05-19,13:05:28,Mumbai,Maharashtra,India,Laptop,Yes,Yes,Yes,7,3,0
TXN100788,CUST1659,9441642316544137,29,Female,Entertainment,98790.93,2026-07-18,16:23:30,Mumbai,Maharashtra,India,Mobile,No,Yes,No,20,2,1
TXN100789,CUST1185,9046175518870179,57,Male,Electronics,45001.97,2026-04-04,01:56:10,Hyderabad,Telangana,India,Laptop,No,No,No,9,0,1
TXN100790,CUST1788,7234565386947902,40,Female,ATM,55489.98,2026-04-26,12:53:48,Madurai,Tamil Nadu,India,Tablet,Yes,No,No,6,1,0
TXN100791,CUST1752,4100953855742164,33,Female,E-Commerce,90530.71,2026-01-17,18:49:14,Delhi,Delhi,India,Mobile,No,No,Yes,10,3,1
TXN100792,CUST1664,6143788443706618,66,Female,Travel,131776.62,2026-05-12,13:54:29,Madurai,Tamil Nadu,India,Tablet,Yes,No,Yes,12,5,1
TXN100793,CUST1305,1858990027729108,37,Female,Grocery,104640.77,2026-11-29,17:24:01,Hyderabad,Telangana,India,Laptop,No,No,No,2,2,1
TXN100794,CUST1038,3374698330677306,48,Male,ATM,139955.74,2026-04-04,23:11:26,Mumbai,Maharashtra,India,Tablet,No,Yes,Yes,17,3,1
TXN100795,CUST1521,8653859067396342,62,Female,Healthcare,3659.36,2026-06-11,20:20:54,Chennai,Tamil Nadu,India,POS,Yes,Yes,Yes,15,0,0
TXN100796,CUST1575,6186706632016290,48,Male,E-Commerce,87224.08,2026-09-18,19:05:43,Jaipur,Rajasthan,India,Laptop,No,Yes,Yes,14,5,1
TXN100797,CUST1331,3371708649426942,19,Male,E-Commerce,80357.56,2026-12-07,07:56:05,Bengaluru,Karnataka,India,POS,No,Yes,Yes,10,2,1
TXN100798,CUST1794,9967069219587305,34,Male,Restaurant,34838.44,2026-09-20,23:49:17,Bengaluru,Karnataka,India,Mobile,Yes,Yes,No,18,0,0
TXN100799,CUST1515,0664315890164928,23,Female,Grocery,29996.99,2026-08-18,01:07:30,Chennai,Tamil Nadu,India,Laptop,No,No,Yes,15,0,1
TXN100800,CUST1209,0880817262829682,59,Female,Restaurant,126374.97,2026-06-17,00:42:54,Chennai,Tamil Nadu,India,Tablet,Yes,No,Yes,15,5,1
TXN100801,CUST1283,1168069196127662,18,Male,ATM,20063.66,2026-01-09,07:39:07,Delhi,Delhi,India,Mobile,Yes,No,Yes,9,2,1
TXN100802,CUST1276,3596245870120424,28,Female,Fashion,61202.89,2026-01-10,18:05:59,Madurai,Tamil Nadu,India,Laptop,No,No,Yes,1,1,1
TXN100803,CUST1565,4976039670243652,66,Female,Grocery,52821.99,2026-04-24,22:48:27,Hyderabad,Telangana,India,Mobile,No,No,No,1,1,0
TXN100804,CUST1719,4882159773854662,30,Male,Fashion,64211.74,2026-07-15,12:51:29,Jaipur,Rajasthan,India,Tablet,No,Yes,Yes,12,4,1
TXN100805,CUST1318,9722042986226992,18,Female,Healthcare,59753.36,2026-08-21,18:37:26,Madurai,Tamil Nadu,India,Laptop,No,No,Yes,19,5,1
TXN100806,CUST1618,8335876887779256,18,Female,Fuel,37096.51,2026-09-26,05:03:33,Hyderabad,Telangana,India,Laptop,Yes,No,Yes,20,4,1
TXN100807,CUST1764,3912260001440762,57,Male,Restaurant,111191.63,2026-12-05,07:54:02,Hyderabad,Telangana,India,Mobile,Yes,No,Yes,1,1,1
TXN100808,CUST1529,9752872099865642,65,Male,Restaurant,136293.18,2026-06-18,19:45:41,Madurai,Tamil Nadu,India,Mobile,Yes,Yes,No,8,0,0
TXN100809,CUST1497,6691948962980568,26,Male,Fuel,71105.02,2026-07-06,07:40:59,Chennai,Tamil Nadu,India,Tablet,No,No,Yes,17,3,1
TXN100810,CUST1586,5724043474125313,48,Female,Healthcare,14585.12,2026-01-27,15:31:31,Bengaluru,Karnataka,India,Laptop,Yes,No,No,2,1,0
TXN100811,CUST1776,9202599919387337,20,Male,Restaurant,109777.77,2026-05-31,09:17:54,Delhi,Delhi,India,POS,Yes,No,No,14,0,0
TXN100812,CUST1548,6235107651917085,23,Female,Fashion,144153.99,2026-03-27,17:37:22,Coimbatore,Tamil Nadu,India,POS,No,No,Yes,9,0,1
TXN100813,CUST1620,1858055811574496,60,Female,Fashion,90361.49,2026-03-01,12:03:41,Delhi,Delhi,India,Tablet,Yes,Yes,No,1,4,0
TXN100814,CUST1013,4541840398221803,55,Female,Healthcare,115353.37,2026-01-21,07:32:23,Pune,Maharashtra,India,Tablet,No,Yes,No,18,4,1
TXN100815,CUST1013,2652951646933356,26,Male,Grocery,139884.46,2026-11-06,14:19:16,Chennai,Tamil Nadu,India,Mobile,No,No,Yes,17,5,1
TXN100816,CUST1620,8709201991843113,61,Male,Healthcare,56816.92,2026-02-19,10:34:17,Pune,Maharashtra,India,POS,Yes,No,Yes,13,1,0
TXN100817,CUST1123,1960472205397077,35,Female,Restaurant,44475.07,2026-12-24,01:55:34,Madurai,Tamil Nadu,India,Laptop,Yes,No,Yes,10,3,1
TXN100818,CUST1764,1995394676626235,62,Female,Grocery,54527.15,2026-01-07,04:47:24,Coimbatore,Tamil Nadu,India,POS,Yes,Yes,No,16,4,0
TXN100819,CUST1007,3686050630663605,20,Male,ATM,133070.56,2026-02-14,20:40:27,Hyderabad,Telangana,India,Mobile,Yes,Yes,Yes,19,0,0
TXN100820,CUST1169,0302520945237597,62,Female,Fashion,128627.34,2026-10-22,20:52:11,Mumbai,Maharashtra,India,Mobile,Yes,No,Yes,5,3,1
TXN100821,CUST1358,7454492054894453,50,Male,Fuel,83637.82,2026-11-19,17:07:45,Pune,Maharashtra,India,Tablet,No,No,Yes,10,2,1
TXN100822,CUST1781,5662295217970566,18,Male,Healthcare,15427.21,2026-08-04,04:19:34,Mumbai,Maharashtra,India,Mobile,No,Yes,No,15,5,0
TXN100823,CUST1432,6023515850153017,32,Male,Healthcare,74582.71,2026-02-18,10:27:03,Kochi,Kerala,India,Tablet,Yes,No,Yes,6,2,1
TXN100824,CUST1310,1339547940645315,62,Female,E-Commerce,8209.41,2026-08-24,03:36:59,Coimbatore,Tamil Nadu,India,Tablet,No,No,No,19,1,1
TXN100825,CUST1440,5618335974876805,61,Female,Grocery,115810.91,2026-05-05,23:44:30,Delhi,Delhi,India,Mobile,No,Yes,Yes,4,4,1
TXN100826,CUST1191,2095673332973239,43,Female,Restaurant,6035.72,2026-10-15,04:20:15,Madurai,Tamil Nadu,India,Tablet,No,No,Yes,9,1,1
TXN100827,CUST1450,7392385202320914,62,Male,Fuel,63520.81,2026-04-07,07:48:51,Madurai,Tamil Nadu,India,POS,No,Yes,Yes,10,3,0
TXN100828,CUST1620,9829075515452607,38,Female,E-Commerce,103474.44,2026-11-15,02:12:35,Bengaluru,Karnataka,India,Mobile,Yes,Yes,No,10,1,0
TXN100829,CUST1159,2622777733168066,37,Female,Grocery,138830.69,2026-08-15,00:13:35,Kochi,Kerala,India,Mobile,Yes,No,Yes,11,4,1
TXN100830,CUST1321,2984241074027406,48,Female,ATM,25092.32,2026-08-21,13:08:23,Jaipur,Rajasthan,India,Mobile,No,Yes,Yes,2,1,0
TXN100831,CUST1196,8564614974597931,51,Male,E-Commerce,104862.47,2026-10-20,21:31:47,Jaipur,Rajasthan,India,POS,Yes,No,No,2,4,1
TXN100832,CUST1758,9550493266432239,34,Female,Fuel,19657.81,2026-03-22,22:35:37,Pune,Maharashtra,India,Mobile,Yes,No,No,18,2,0
TXN100833,CUST1017,0127622398474225,43,Female,ATM,104427.69,2026-02-02,16:49:32,Pune,Maharashtra,India,Laptop,Yes,Yes,No,17,5,1
TXN100834,CUST1560,7058416806134956,37,Female,E-Commerce,89938.79,2026-05-19,12:01:48,Kochi,Kerala,India,Tablet,No,No,No,7,5,1
TXN100835,CUST1555,3097236108092616,43,Male,Grocery,14888.52,2026-06-15,11:57:20,Delhi,Delhi,India,Tablet,No,No,No,17,3,1
TXN100836,CUST1331,5575124764000687,39,Female,ATM,128382.62,2026-05-30,21:03:22,Coimbatore,Tamil Nadu,India,Tablet,No,No,No,11,0,1
TXN100837,CUST1158,2444189974023386,52,Female,Grocery,76908.18,2026-04-30,10:52:30,Chennai,Tamil Nadu,India,Mobile,No,Yes,Yes,14,1,0
TXN100838,CUST1638,4423860205089830,56,Female,Fuel,31928.05,2026-12-09,18:00:37,Mumbai,Maharashtra,India,Mobile,No,No,No,5,2,0
TXN100839,CUST1157,8413569480450735,66,Female,Entertainment,44908.31,2026-09-18,00:36:20,Delhi,Delhi,India,Laptop,No,Yes,No,19,5,1
TXN100840,CUST1780,8026029442031589,66,Male,Travel,78111.65,2026-11-09,00:29:12,Hyderabad,Telangana,India,Laptop,Yes,Yes,Yes,19,5,1
TXN100841,CUST1451,7748675951418648,64,Male,Fashion,603.85,2026-09-25,23:08:53,Jaipur,Rajasthan,India,POS,No,No,Yes,19,3,1
TXN100842,CUST1163,3326058694276748,31,Male,Entertainment,28910.85,2026-01-02,12:25:11,Jaipur,Rajasthan,India,Laptop,Yes,No,Yes,17,0,1
TXN100843,CUST1480,8824265594698906,27,Male,Electronics,69052.22,2026-03-15,07:41:30,Coimbatore,Tamil Nadu,India,Tablet,Yes,Yes,Yes,8,3,0
TXN100844,CUST1587,0065487084779541,58,Female,Healthcare,74485.12,2026-06-10,06:37:33,Coimbatore,Tamil Nadu,India,Mobile,No,Yes,No,17,0,0
TXN100845,CUST1067,5790894589626838,34,Female,Healthcare,30844.19,2026-01-12,04:01:43,Delhi,Delhi,India,Tablet,Yes,Yes,Yes,19,3,1
TXN100846,CUST1698,1219051881298861,50,Male,Grocery,97345.96,2026-09-08,00:58:25,Mumbai,Maharashtra,India,Mobile,Yes,Yes,No,19,1,0
TXN100847,CUST1799,2982689334864970,33,Female,Grocery,63137.43,2026-06-17,14:32:39,Mumbai,Maharashtra,India,Laptop,Yes,No,No,15,0,0
